GeneSymbol	Mix1	Mix2	Mix3	Mix4	Mix5
CNR2	833.355046976	713.598286608	371.423976349	926.769363991	512.751764704
CNTD2	799.751775937	821.705744088	440.655290391	800.795634116	517.374253174
CNTFR	384.9445203523	375.2362081038	207.7776487853	373.0274228287	224.2696028164
CNTLN	65.9565213766	66.8802366269	87.8238578906	66.4712171832	116.5066487462
CNTN1	286.0418015819	263.995666792	144.0663584116	314.187724107	200.3118639572
CNTN2	19.8497080976	25.2922746145	20.0187393898	17.5904414122	18.6573284529
CNTN5	34.9475603865	30.1499925679	30.9255901219	45.223837773	45.0998562511
CNTN6	83.1024369891	81.8825704858	48.7855601823	91.2857346152	68.9460878209
CNTNAP1	482.131072936	427.238604553	261.396669254	485.319660248	325.470140223
CNTNAP2	105.2958017409	88.9434263322	27.153398868	110.46933677050001	45.5977175795
COASY	885.802149635	901.219570239	725.696548366	809.805160399	719.419893821
COBL	34.2543652476	34.5757519833	27.8647520521	38.6445918873	33.531594388
COBLL1	394.6444904056	348.0735007676	116.2669957046	397.5824706248	177.357727716
COBRA1	724.641184378	660.491104934	800.885171654	533.841174978	584.130547282
COCH	409.3141440282	264.1892993845	101.4589667635	329.4897753458	157.1973802636
COG2	1365.794398531	1208.506419589	888.030802507	1189.95553313	734.402953209
COG4	387.792505441	374.235027161	359.531397257	290.091372555	298.576673733
COG5	523.988463473	495.035538178	465.919121238	531.914441147	518.341203051
COG7	123.37659934916	149.5282807155	164.9990339933	73.66401493159	132.4204104118
COIL	411.390557761	388.985204688	324.192431335	326.69331526	241.021472485
COL10A1	69.6504833326	74.2620337911	79.1373189924	80.2312765671	91.4427062067
COL11A1	26.92374253933	28.51812271318	19.29632932713	23.03372165497	16.05927148629
COL11A2	375.90060582	377.109077342	225.29744314	382.079569729	275.396206833
COL13A1	104.1429814054	114.4201259314	108.4100142853	114.9249496413	103.202806562
COL14A1	72.5547582249	72.0944261965	52.6152895282	95.857791715	84.5443500013
COL15A1	124.2184988933	115.0457867159	73.3290203808	145.3738869856	101.880084948
COL16A1	35.3305285054	49.1803200146	46.7496574959	34.8911128455	49.230942298
COL17A1	16.4078936011	20.1513640764	17.8058015012	25.7818772709	31.1769884212
COL18A1	211.4814127184	250.0217460802	109.3657223958	260.2230848629	238.4697935506
COL19A1	59.6064305249	59.6171705247	43.5805399987	55.250733881	45.0780152857
COL1A1	111.5877706224	119.4723209535	85.5912216908	116.6763366825	111.8587553929
COL1A2	153.7544775439	152.2931093336	93.6582431098	153.1849424203	101.2270689059
COL21A1	118.8114131806	94.2860827852	54.5671997457	116.1159874287	63.8840046716
COL2A1	41.3425243532	43.671535892	35.4945234226	48.6193407845	42.1470953361
COL3A1	68.0593413372	64.133037106	43.0738966938	87.2128102215	64.049493325
COL4A1	32.9474291718	32.5812234021	29.537086923	48.1664841721	48.3525662502
COL4A2	124.4801620135	112.1439943308	82.9543635371	113.2630257584	83.5175228049
COL4A3	287.0183010373	179.0556458803	77.34518418	249.0605441592	85.0184396646
COL4A3BP	514.4360611387	583.589180821	659.9182989809	547.472048547	589.9097791986
COL4A4	13.03866871164	12.40053276512	8.11297374044	12.26036173657	8.33130171051
COL4A5	155.6501475767	139.2702413364	59.4976439558	166.8424053375	85.8255075483
COL4A6	197.0883888474	164.3222315104	103.2625077818	203.7320106363	126.3960285697
COL5A1	35.3321845735	23.9613771739	20.2903478546	29.2426639742	20.9296886753
COL5A2	94.2154741974	83.388341782	56.910237193	91.6183669662	65.1522637131
COL5A3	136.6418439371	91.7744533881	117.5773186209	96.2951947352	108.7960188128
COL6A1	66.6168564423	72.1595008997	73.1390835941	61.3137110376	74.7247389665
COL6A2	159.0182094081	120.7367938966	174.3435598245	106.2275445381	112.0274492973
COL6A3	221.3950662914	121.9689316599	187.2583537068	52.1504202815	66.8966928096
COL7A1	54.154027476	63.5683464854	41.4660095722	77.4268913924	74.9411828377
COL8A2	90.8229799804	92.7765667334	179.2623529188	100.1685391086	158.6562486859
COL9A1	16.9824242276	16.7437791267	14.0727813111	20.3625931973	20.3580809448
COL9A2	361.29507515	408.274836949	279.598471741	411.915987764	387.649965859
COL9A3	25.84509888465	27.60000287358	10.63137209372	50.66202035492	45.51082686076
COLEC10	244.300546656	201.2261270202	83.1737144983	247.3240036635	101.1449818889
COLEC11	97.7209375768	108.441188311	100.8984026745	76.5622378792	73.9575686263
COLEC12	162.2498314199	173.7081026365	205.5325241643	244.316808825	343.4075692996
COLQ	86.2061198674	81.1241871196	209.4847132896	43.0211530651	84.7381786846
COMMD10	787.558445764	790.943444616	863.980464462	655.529434469	640.564454116
COMMD3	1656.84515205	1937.60417776	1480.29294744	1513.31868982	1321.48192184
COMMD4	500.557082237	563.6792202	745.364572568	369.413654685	575.489436162
COMMD8	1567.309981806	1341.75622458	1917.159014955	1482.332641201	1470.140988027
COMMD9	249.7676993061	366.5688640657	562.0881863783	231.3513078046	507.60720242
COMP	6.42853599169	7.92950102025	8.68901830476	11.61020827544	13.44665561204
COMT	689.198600976	831.003916905	1200.028715249	533.331662623	1079.538290357
COPA	1343.009098182	1413.28252459	992.05942906	1145.049722904	890.820325429
COPB1	2608.78568209	2687.47010673	2794.66237378	2540.10800015	2367.78705795
COPB2	1151.575261557	1370.702737471	1289.135636585	1338.814025029	1346.849589122
COPE	2106.271006314	2195.67938473	2104.34173537	1768.069269021	1964.50878738
COPG	414.866998632	527.278720973	400.812977246	388.479856488	408.567199271
COPG2	159.75691350913	142.11511955282	68.08188047695	174.0908563613	94.92999096737
COPS2	2378.72044784	2323.19723181	1944.17216321	2027.634514769	1786.43553529
COPS3	988.689936772	1093.338593848	966.285803749	1003.499016956	988.062570428
COPS4	1163.760599915	1084.040099524	1287.135264393	1098.725437988	1078.876790056
COPS5	1511.871261462	1493.055822829	1648.725939787	1236.860038522	1277.860953143
COPS6	1123.5115588420001	1028.956721474	773.038372089	1015.589358191	697.753025947
COPS7A	638.580377204	664.965208065	730.650186735	573.225666133	652.849506786
COPS7B	315.2652278253	336.8290865948	350.4375608661	223.4173102892	255.9838283446
COPS8	529.551792563	528.942752317	489.534570469	473.911360063	430.741499177
COPZ1	1386.214532954	1289.662338922	1254.849414632	1056.302071221	881.981732796
COPZ2	284.6579075845	213.3389643961	270.7072535797	361.9580253668	311.5760916254
COQ10B	1272.313931054	1201.719038441	998.992004734	1645.110353875	1455.306783955
COQ2	232.797029088	294.041961618	382.549139922	311.521386592	426.140391701
COQ3	202.3453134814	225.437954673	200.137027008	187.1718570926	191.44956521700001
COQ4	193.404793638	216.1469775302	197.149288758	133.2111698836	165.4656624734
COQ6	194.0948481774	194.9334355206	156.7761961336	171.2085900849	155.1318212383
COQ7	208.0614412368	226.0339397673	200.4073333539	233.602463344	243.4260621281
COQ9	586.539963979	604.452492623	580.716585911	454.17888292600003	506.451796673
CORIN	57.39793999684	53.95644375668	31.76836541243	56.98191749844	37.79119078066
CORO1A	5345.761448704	4824.325355934	5858.199843902	4355.929090452	3452.462668024
CORO1B	638.3691343074	681.473769756	787.679680085	353.5196958686	748.035035312
CORO1C	1083.983118665	1290.626114107	1692.961670653	1989.511320006	2738.090272109
CORO2A	144.3758569951	134.6303877046	141.9818598214	131.0748533186	135.3924594812
CORO2B	115.7080604355	114.3982935322	41.1056889568	118.3757510149	52.1900524304
CORO7	301.5027141126	296.852682741	307.038134314	330.4334465514	413.700741947
COTL1	2916.249098303	2217.030265273	3001.214295233	4705.713700924	5183.474263696
COX10	1145.541110238	1029.95125155	785.315894068	968.774287729	670.109518095
COX11	605.04809753	539.933874208	364.300261392	418.2825779657	252.432262253
COX15	309.362706938	317.424728624	303.379139906	304.133225402	313.206286409
COX4I1	8010.70096603	7664.14083574	5798.8138525	6303.61095477	4779.5231444
COX4NB	520.195713944	577.720375416	650.259803483	491.364483123	564.947259328
COX5A	3130.69775794	3450.15846592	3369.44900241	2565.049461967	2619.35138611
COX5B	2578.87909589	2718.27394286	2539.48537059	2382.84633581	2561.68932897
COX6A2	289.7231648888	252.3861271994	163.8705736181	287.259684798	186.4480529556
COX6B1	4458.7036363	4430.56120124	4643.16961317	3690.47895312	3947.59863041
COX6C	8405.70712266	8091.61269702	9113.98243486	7182.418156617	7481.33397145
COX7A1	12.61250249826	17.31336848554	9.93837043851	9.91842303276	15.99510622747
COX7A2	5241.03193324	5339.87666804	4023.36418624	4307.98095822	3145.15379261
COX7A2L	4146.7013442	3788.65749964	3134.04177946	3298.96487487	2450.42518331
COX7B	1629.357008016	1730.8248724	2518.57911455	1588.004599545	2101.67644847
COX7C	2873.46240217	2650.978762356	1878.2847988	1917.323960179	1281.130009252
COX8A	4268.27488798	4677.33917531	5602.58919925	3876.27357575	4891.55968934
CP	62.86427108243	65.74277339972	48.24762301407	73.89318519789	66.91324631514
CP110	322.005639844	357.453255689	331.0178127382	356.8545066786	355.892689619
CPA1	7.63400275103	10.2625987928	11.02364885013	11.69548549878	15.04082925385
CPA2	586.83277304	543.131751976	287.66744155599997	629.993550861	393.040116163
CPA3	394.120580893	926.153237608	750.92588657	3988.233574141	3070.625912117
CPA4	317.4551034055	289.1969035198	130.8573643254	323.8496445144	174.0338632824
CPB1	357.609165779	325.345829799	183.89469137	374.249910905	240.048871085
CPB2	64.1930341893	70.6229510347	51.9340797766	67.7739897099	61.2505854338
CPD	183.3851515244	232.1952105086	439.5692881508	595.1354292309	791.8442801322
CPE	55.47992194105	69.1293339656	57.55898446045	60.4406169611	57.43077155545
CPEB3	64.34993539626	67.94593740421	74.33674568073	90.4383409134	99.76062693667
CPLX2	47.7926582857	52.0642712251	34.1961262004	48.6933810729	43.8881387422
CPLX3	43.6059243066	59.4932659229	39.6915396644	44.3364325986	49.4794998617
CPM	108.99551655005	122.9691353221	313.7570451246	124.4975843047	531.45381572
CPN1	311.373344068	290.98396377	157.591247607	360.276403638	233.817020168
CPN2	9.01245910203	11.13289106094	10.62768892085	9.38061700811	11.4741991487
CPNE1	1059.743331158	1114.038719894	817.830640035	750.301895499	706.528466727
CPNE3	1143.545631029	1123.05342712	1041.990461465	834.813862326	674.339975723
CPNE6	19.7337537918	24.1210133308	23.861918918	21.445246343	25.589727199
CPNE7	335.493323446	362.657044242	253.3155923928	319.2834309384	282.1392125036
CPOX	388.494479764	475.462122304	416.339907898	298.8661100268	298.616301469
CPPED1	61.3445218158	102.7047537964	159.2709654681	455.6852378514	584.7889589345
CPS1	154.7434372743	139.1833087954	80.5748680659	153.2162808834	91.4191853079
CPS1-IT	21.00550974796	29.2028579423	26.49543983518	33.19611368716	40.13116138305
CPSF1	235.628122526	245.799271626	258.69887027	174.8045617314	199.811633735
CPSF3L	885.753809313	888.686052979	899.378895835	708.878006463	714.342920635
CPSF4	952.01422185	900.322206147	834.273115339	770.958634193	629.843880616
CPSF6	572.272956193	502.514767814	408.114757961	501.472499798	368.950004969
CPSF7	1730.435561985	1712.720079135	1368.919008536	1700.065230575	1505.44268322
CPT1A	88.0799072565	97.9991934349	98.775643205	100.1997662524	104.3164882055
CPT1B	386.8798005976	362.310230204	292.2293318578	297.2485027316	233.5340349976
CPT2	169.3592711754	222.691290021	241.243051443	175.4282981102	283.529473673
CPVL	182.27557903604	458.51592800914	1045.14807834604	193.94210122062	1272.29586464246
CPZ	20.0496888642	21.966771696	19.8706813295	19.405814707	20.8836004977
CR1	217.7953007957	151.0711626997	105.9198543923	364.9356205883	299.5376562661
CR2	436.7814919563	385.4527162601	40.3008803808	377.6525746293	44.5119592939
CRABP1	15.25940293686	18.9262161761	17.96115541463	14.34014372012	20.80659110337
CRABP2	117.6354048046	113.7818816545	153.1076473213	83.7240884981	132.4610225633
CRADD	402.459055043	431.226130837	357.654077185	423.934163275	400.764925027
CRAT	182.813187843	205.835798276	212.717674457	161.49209972	200.109505634
CRB1	276.955352776	273.7329683566	156.6993842306	243.7765459267	140.11334506
CRBN	2358.682010927	2298.891157422	1637.431881261	1664.028519244	1074.120763855
CRCP	418.325445385	389.365272754	325.842137205	428.524668572	342.54483572
CRCT1	54.50359963502	34.58116136937	30.14534662111	45.4129880326	32.22193317509
CREB1	712.04745831	699.687480726	751.30725443	665.285798848	644.635741845
CREB3	532.15336456	603.178100666	504.695393241	493.936627001	564.025004072
CREB3L1	56.0592402055	60.6857824679	50.6847759766	78.8161930743	73.9030569183
CREB3L2	1492.415927583	1866.911300758	1264.887985761	1533.349730023	1076.876018563
CREB5	26.46975670988	51.42624560702	60.18860323307	266.66399569546	330.42944926403
CREBBP	519.351718633	516.378635214	472.989193837	632.299911481	610.115800033
CREBL2	932.472086057	924.150268604	915.041018017	749.296398733	1132.372794693
CREBZF	357.721574659	351.785588886	295.788782205	296.122567705	239.519474054
CREG1	680.619426474	1463.557279026	2285.125254937	2281.893768647	4855.073568453
CRELD1	299.499613362	299.680863401	235.539782202	244.297107301	178.715228201
CRELD2	1958.959943558	2265.461057368	1661.505153373	1566.869568515	1110.477918369
CREM	338.457259861	471.645073751	598.619096808	497.807694338	652.954253555
CRH	34.3609409523	32.99211255316	38.78663663488	27.22149412508	32.76912213452
CRHBP	174.2753024545	155.5572067298	110.6496213714	173.7124153664	120.0690041789
CRHR1	58.0105056285	56.5262538165	47.9822673814	60.0565364387	56.0652873115
CRHR2	10.74292632351	14.1459140762	14.10961031343	16.86193927217	20.33071594258
CRIM1	120.7522599461	151.0083830222	290.5742028637	158.4389395146	306.604363528
CRIP1	2152.833981235	1124.456334645	1455.482356234	1389.1937826365	800.308672097
CRIP2	176.9695741133	91.0697475513	44.3983038456	99.7770500312	26.2696585818
CRIPT	103.3777911149	130.5228039546	182.5722254202	162.43570795054	213.7706024745
CRISP1	49.2112071311	48.6572189054	30.4016163044	54.4792294054	41.3006219777
CRISP2	20.4522115748	18.9585359343	24.63767407125	28.3406788726	30.09780048665
CRISP3	41.92281277472	85.17060495038	88.99540354473	30.9410733749	51.27069681062
CRISPLD2	292.9477048033	400.1753123254	590.1259669406	1070.76532863	1179.508486865
CRK	437.654359743	468.003633686	407.326245813	588.53730798	672.794232831
CRKL	753.543328349	696.122272398	601.845247946	751.168235723	627.88707515
CRLF1	8.27588145415	10.49838517197	9.6876011484	5.99135986579	7.90546269753
CRLF3	4034.30578992	3622.63313975	2989.26946142	3936.53733788	3014.06631963
CRMP1	265.23411241	252.708248379	197.810618905	256.069405087	210.080816174
CRNKL1	327.972690287	379.673184802	440.797426525	405.4919341	456.665325459
CRNN	125.9797371902	95.1785568214	78.1786053419	110.4161519933	72.2267341177
CROCC	92.2686421964	110.0362903109	106.8027574646	58.7376973365	60.0594494371
CROCCP3	13.51735121789	17.00786241919	21.14318509925	25.80667960382	31.2679491725
CROT	347.461547394	394.323765063	426.157961904	581.455711802	534.69354107
CRP	19.3467689824	19.73578902724	16.07903922477	18.23338711632	16.42512156078
CRTAC1	189.0371130677	174.2237002975	138.3713440541	191.8869787324	158.9575548858
CRTAM	319.7466957254	187.2111395504	378.8995061604	167.379435681	157.3743941742
CRTAP	436.300274827	412.911896189	363.654316844	422.163452561	426.443656777
CRTC1	190.604544349	193.481230072	165.340384572	162.7373764	145.999398372
CRTC3	3415.741122712	3327.444499988	2352.86682456	2542.27888441	1593.078039168
CRX	53.2711380404	57.8301658098	36.94171686089	47.67706978122	40.27205742863
CRY1	377.6693206444	390.991222886	574.837369611	495.6655050868	568.043127072
CRY2	76.1210674326	97.8235607248	116.8642832519	50.4942267407	57.8988455458
CRYAA	90.0942677107	93.5321607296	76.389105172	86.9887615396	80.2840572594
CRYAB	219.4955947902	245.6233331971	161.3559426907	187.9204877572	148.3198478199
CRYBA1	8.40155112248	9.99783777278	12.9307599531	9.64099369204	12.19344985487
CRYBA2	6.49434293448	6.79257984373	5.79078135463	6.78068371053	6.32845653445
CRYBA4	12.6562810149	13.86160531936	8.56690097962	13.33834640311	11.25971618876
CRYBB1	12.66980124584	13.30103172664	14.11400200102	13.88287866763	28.39269215603
CRYBB2	62.0101355303	51.3378379244	62.9594353408	62.7539147978	54.1561043554
CRYBB3	8.95319273018	9.86540472093	9.02662899185	8.43501703265	9.1555765973
CRYBG3	345.3522866389	379.6833732326	314.2582305549	325.9136443955	338.7029074846
CRYGA	56.79602189288	55.120326811299996	49.62335609594	66.24102597088	55.8269648881
CRYGB	63.2076474962	72.2992780225	55.4720278524	86.1839412445	94.2023599702
CRYGC	76.4502643731	78.1330502069	56.3520111422	75.813517286	65.6880736169
CRYGD	44.6608276039	38.7397684181	45.7847123384	40.8526670212	41.5570382172
CRYL1	495.728125352	466.310960017	418.566682576	485.049691497	531.033203048
CRYM	634.238379366	553.500281057	245.666930413	629.101533395	297.563738413
CRYZ	681.563060068	615.409611602	690.486203177	686.5330294056	612.638722514
CRYZL1	220.5037974406	234.6561803418	243.7709713832	183.7844737707	204.613953851
CSAD	177.1699668944	192.573941667	186.7803718997	338.6986271369	360.035018692
CSDA	2552.100308139	2903.021990142	1388.597723872	2602.646313083	1868.940897211
CSDC2	26.75735653076	27.4515619214	24.78302749136	34.43246161316	35.9286662014
CSDE1	3169.08013651	2951.94759448	2300.56558949	2534.4329223	2032.96020964
