gene	sample	expression
C19orf40	s3	176.20819373
C19orf40	s4	196.40546963
C19orf40	s5	194.354602253
C19orf42	s1	1132.918850022
C19orf42	s2	1038.854414623
C19orf42	s3	966.557751867
C19orf42	s4	993.711078605
C19orf42	s5	871.28838875
C19orf50	s1	1178.38078146
C19orf50	s2	1285.545473092
C19orf50	s3	1083.200414145
C19orf50	s4	1180.376344811
C19orf50	s5	1228.360577976
C19orf53	s1	2161.781866217
C19orf53	s2	2042.450888132
C19orf53	s3	1467.973684546
C19orf53	s4	1448.743160611
C19orf53	s5	1022.869925708
C19orf54	s1	394.11750487
C19orf54	s2	423.337293825
C19orf54	s3	356.607539429
C19orf54	s4	373.200471511
C19orf54	s5	365.599749936
C19orf56	s1	1885.314471892
C19orf56	s2	2115.2250305
C19orf56	s3	1842.51704126
C19orf56	s4	1726.069218433
C19orf56	s5	1660.49094629
C19orf57	s1	49.7134317733
C19orf57	s2	46.7695114365
C19orf57	s3	60.3066176011
C19orf57	s4	52.8056712501
C19orf57	s5	69.4838432068
C19orf6	s1	340.073917425
C19orf6	s2	313.2232635166
C19orf6	s3	302.659874876
C19orf6	s4	239.1167358241
C19orf6	s5	219.5608567595
C19orf60	s1	544.645346519
C19orf60	s2	561.931583981
C19orf60	s3	423.072808369
C19orf60	s4	385.623339023
C19orf60	s5	333.04716367
C19orf61	s1	297.722237652
C19orf61	s2	302.20876359
C19orf61	s3	261.205677664
C19orf61	s4	280.10756049
C19orf61	s5	307.692811819
C19orf66	s1	1120.833035528
C19orf66	s2	1090.717988809
C19orf66	s3	1040.069968445
C19orf66	s4	945.172681706
C19orf66	s5	896.377896759
C19orf73	s1	29.181100571
C19orf73	s2	35.0206008605
C19orf73	s3	31.6707052865
C19orf73	s4	30.9523915212
C19orf73	s5	35.3687405317
C1D	s1	103.9363634
C1D	s2	132.3853830777
C1D	s3	177.2111167611
C1D	s4	123.1600822886
C1D	s5	177.0824995243
C1GALT1	s1	367.307142102
C1GALT1	s2	397.227292903
C1GALT1	s3	393.272001219
C1GALT1	s4	393.791713599
C1GALT1	s5	398.124400908
C1GALT1C1	s1	649.238954767
C1GALT1C1	s2	811.607186017
C1GALT1C1	s3	642.903632806
C1GALT1C1	s4	604.898108108
C1GALT1C1	s5	705.448474749
C1orf103	s1	394.221317462
C1orf103	s2	405.107237411
C1orf103	s3	439.71265343
C1orf103	s4	600.386938586
C1orf103	s5	675.346645974
C1orf105	s1	320.038362384
C1orf105	s2	295.172591047
C1orf105	s3	179.74619694
C1orf105	s4	331.55613366
C1orf105	s5	215.511032989
C1orf109	s1	145.078297115
C1orf109	s2	143.5890911709
C1orf109	s3	126.2922327285
C1orf109	s4	122.0200390873
C1orf109	s5	99.0326753475
C1orf112	s1	109.9647545263
C1orf112	s2	113.3222319072
C1orf112	s3	104.8756951951
C1orf112	s4	76.0524458062
C1orf112	s5	74.8327845181
C1orf114	s1	45.65232579268
C1orf114	s2	41.17466651946
C1orf114	s3	49.87273841352
C1orf114	s4	48.90199692046
C1orf114	s5	50.6412767533
C1orf115	s1	106.443475762
C1orf115	s2	103.7877941477
C1orf115	s3	68.3239119398
C1orf115	s4	100.940535072
C1orf115	s5	85.272239353
C1orf116	s1	14.32199427858
C1orf116	s2	14.8716142403
C1orf116	s3	13.50709154904
C1orf116	s4	14.58520103528
C1orf116	s5	13.93925169788
C1orf123	s1	684.891762045
C1orf123	s2	636.126757329
C1orf123	s3	560.434579096
C1orf123	s4	559.191508451
C1orf123	s5	467.745016089
C1orf129	s1	42.23692007238
C1orf129	s2	48.55672752094
C1orf129	s3	28.34196227135
C1orf129	s4	34.69386744288
C1orf129	s5	26.43259835423
C1orf135	s1	519.143345346
C1orf135	s2	463.134526719
C1orf135	s3	237.338641855
C1orf135	s4	530.157633372
C1orf135	s5	292.439012654
C1orf144	s1	832.005762304
C1orf144	s2	843.001373415
C1orf144	s3	871.87341213
C1orf144	s4	794.028500496
C1orf144	s5	904.630811862
C1orf159	s1	247.448300474
C1orf159	s2	251.9646959
C1orf159	s3	187.315520345
C1orf159	s4	239.328551488
C1orf159	s5	189.649798011
C1orf163	s1	148.4025245411
C1orf163	s2	162.3640366458
C1orf163	s3	204.8179686827
C1orf163	s4	154.680070199
C1orf163	s5	204.8726089563
C1orf174	s1	914.292531928
C1orf174	s2	834.841820482
C1orf174	s3	1113.990487321
C1orf174	s4	885.106487897
C1orf174	s5	878.574429409
C1orf21	s1	81.3000484826
C1orf21	s2	82.1520199454
C1orf21	s3	132.7334678063
C1orf21	s4	100.7060483969
C1orf21	s5	113.4939614419
C1orf216	s1	430.001813839
C1orf216	s2	395.514988447
C1orf216	s3	410.922759649
C1orf216	s4	490.373428788
C1orf216	s5	449.107374519
C1orf222	s1	423.138503014
C1orf222	s2	408.848611596
C1orf222	s3	267.051958826
C1orf222	s4	402.574363729
C1orf222	s5	306.00255535
C1orf27	s1	277.817277205
C1orf27	s2	356.272464801
C1orf27	s3	260.212958261
C1orf27	s4	308.516369695
C1orf27	s5	324.580610894
C1orf35	s1	260.416159594
C1orf35	s2	284.625043929
C1orf35	s3	249.593877613
C1orf35	s4	286.814802163
C1orf35	s5	286.814936545
C1orf38	s1	809.755967683
C1orf38	s2	1242.946321675
C1orf38	s3	1660.431054379
C1orf38	s4	1772.564443031
C1orf38	s5	2539.638124006
C1orf50	s1	265.089862119
C1orf50	s2	281.235504002
C1orf50	s3	301.159284452
C1orf50	s4	245.08965773
C1orf50	s5	266.209810567
C1orf54	s1	174.1278073057
C1orf54	s2	382.457102534
C1orf54	s3	452.2314460331
C1orf54	s4	301.9690150829
C1orf54	s5	948.0723079205
C1orf56	s1	191.9099441302
C1orf56	s2	208.7734166784
C1orf56	s3	220.8420405248
C1orf56	s4	218.3671629524
C1orf56	s5	211.9354797806
C1orf61	s1	447.3654063517
C1orf61	s2	356.204937756
C1orf61	s3	255.7112960791
C1orf61	s4	510.5855580577
C1orf61	s5	333.6823218237
C1orf63	s1	4610.25336003
C1orf63	s2	4267.8584535
C1orf63	s3	2632.4844816
C1orf63	s4	4890.52360377
C1orf63	s5	3317.24128147
C1orf68	s1	94.7514114505
C1orf68	s2	83.8313093432
C1orf68	s3	90.80916716
C1orf68	s4	109.0881186265
C1orf68	s5	102.0102135033
C1orf77	s1	816.459077155
C1orf77	s2	847.536996514
C1orf77	s3	759.182667332
C1orf77	s4	802.611797929
C1orf77	s5	747.250154353
C1orf9	s1	732.777889451
C1orf9	s2	710.414467883
C1orf9	s3	632.799335288
C1orf9	s4	779.284640314
C1orf9	s5	649.900731833
C1QA	s1	278.2954484136
C1QA	s2	480.3922404277
C1QA	s3	1106.6396480934
C1QA	s4	384.8682957832
C1QA	s5	2640.5010521411
C1QB	s1	158.28880971328
C1QB	s2	690.4157966876
C1QB	s3	952.8928061154
C1QB	s4	537.53510324177
C1QB	s5	2261.9061059093
C1QBP	s1	1402.903183962
C1QBP	s2	1465.238423536
C1QBP	s3	1193.818995714
C1QBP	s4	912.9053812075
C1QBP	s5	780.038761409
C1QL1	s1	257.5681128224
C1QL1	s2	288.1022441498
C1QL1	s3	238.6270385006
C1QL1	s4	298.2543029078
C1QL1	s5	296.861694919
C1QTNF1	s1	264.950795762
C1QTNF1	s2	298.866722793
C1QTNF1	s3	222.44352706
C1QTNF1	s4	279.187808811
C1QTNF1	s5	309.849706301
C1QTNF3	s1	190.0900844694
C1QTNF3	s2	177.7534460065
C1QTNF3	s3	134.1146012848
C1QTNF3	s4	182.2323731424
C1QTNF3	s5	128.8018158453
C1R	s1	93.6476779452
C1R	s2	163.9033430358
C1R	s3	167.6195391779
C1R	s4	96.1649667907
C1R	s5	270.6060709272
C1RL	s1	163.1162549055
C1RL	s2	203.7117076171
C1RL	s3	264.7575265738
C1RL	s4	310.3544075207
C1RL	s5	451.4151032448
C1S	s1	58.4364262868
C1S	s2	153.5947318477
C1S	s3	210.7555434446
C1S	s4	34.6387977972
C1S	s5	342.2481914912
C2	s1	285.4875935599
C2	s2	350.423254005
C2	s3	409.5199966394
C2	s4	313.8371946234
C2	s5	790.25605296
C20orf103	s1	96.5610523045
C20orf103	s2	126.0791783707
C20orf103	s3	50.2397439835
C20orf103	s4	99.8090298749
C20orf103	s5	78.1552725977
C20orf11	s1	1275.096955446
C20orf11	s2	1206.808882004
C20orf11	s3	993.666955822
C20orf11	s4	1234.155908371
C20orf11	s5	1033.175380264
C20orf111	s1	1417.958675004
C20orf111	s2	1332.146672532
C20orf111	s3	689.383926437
C20orf111	s4	1879.046821086
C20orf111	s5	1508.96553636
C20orf12	s1	60.4757593329
C20orf12	s2	69.0041624298
C20orf12	s3	94.3373716524
C20orf12	s4	87.8039614385
C20orf12	s5	120.9926650806
C20orf195	s1	43.06457311491
C20orf195	s2	45.60339483635
C20orf195	s3	38.93173187897
C20orf195	s4	40.7359473331
C20orf195	s5	43.37987880358
C20orf20	s1	335.674508166
C20orf20	s2	359.932354063
C20orf20	s3	380.985806906
C20orf20	s4	295.382674672
C20orf20	s5	347.104729184
C20orf24	s1	3839.6588353
C20orf24	s2	4456.30558369
C20orf24	s3	5461.57866821
C20orf24	s4	4855.46241232
C20orf24	s5	6240.71015012
C20orf27	s1	225.3937481722
C20orf27	s2	238.2795615662
C20orf27	s3	315.2233522062
C20orf27	s4	131.3346447661
C20orf27	s5	228.2199273338
C20orf29	s1	345.356870339
C20orf29	s2	351.070529548
C20orf29	s3	376.292007009
C20orf29	s4	362.610089874
C20orf29	s5	385.235988739
C20orf3	s1	1870.43094466
C20orf3	s2	2072.3514552
C20orf3	s3	3896.64952677
C20orf3	s4	2235.742723634
C20orf3	s5	3551.50655589
C20orf4	s1	783.966015322
C20orf4	s2	772.93178409
C20orf4	s3	665.000128272
C20orf4	s4	751.786751373
C20orf4	s5	641.399611841
C20orf43	s1	1293.472060788
C20orf43	s2	1296.138582628
C20orf43	s3	1406.968416053
C20orf43	s4	1894.743313843
C20orf43	s5	2001.20134181
C20orf46	s1	198.2024071822
C20orf46	s2	194.5728605158
C20orf46	s3	137.8335588052
C20orf46	s4	281.89528719
C20orf46	s5	244.5440342698
C21orf2	s1	103.6747747573
C21orf2	s2	110.0100801932
C21orf2	s3	83.1493288181
C21orf2	s4	79.5297374608
C21orf2	s5	76.7777887073
C21orf33	s1	655.419780507
C21orf33	s2	618.67072706
C21orf33	s3	561.573228824
C21orf33	s4	546.26085789
C21orf33	s5	534.092512608
C21orf59	s1	583.3328095434
C21orf59	s2	666.643284628
C21orf59	s3	588.790353976
C21orf59	s4	336.1300923551
C21orf59	s5	385.692801399
C21orf62	s1	150.4693359735
C21orf62	s2	139.423842772
C21orf62	s3	77.8631256833
C21orf62	s4	158.8363289383
C21orf62	s5	100.4742511226
C21orf7	s1	132.2594858935
C21orf7	s2	123.312036518
C21orf7	s3	110.8273782802
C21orf7	s4	129.7589861483
C21orf7	s5	102.5941198463
C21orf91	s1	448.137423992
C21orf91	s2	449.428788379
C21orf91	s3	403.389042789
C21orf91	s4	508.103838463
C21orf91	s5	459.649653623
C22orf24	s1	421.791396212
C22orf24	s2	379.257510647
C22orf24	s3	210.123105179
C22orf24	s4	454.51707270000003
C22orf24	s5	282.213593444
C22orf26	s1	43.7302956353
C22orf26	s2	43.7326086192
C22orf26	s3	36.9786636726
C22orf26	s4	47.1261418871
C22orf26	s5	44.6726109723
C22orf28	s1	1369.240120773
C22orf28	s2	1505.51402378
C22orf28	s3	1537.075237396
C22orf28	s4	1007.3404961922
C22orf28	s5	1164.527070534
C22orf29	s1	82.960009232
C22orf29	s2	96.3308157515
C22orf29	s3	80.9193218783
C22orf29	s4	77.2226358325
C22orf29	s5	100.7681474533
C22orf31	s1	149.5205430691
C22orf31	s2	163.0695239145
C22orf31	s3	111.2039526076
C22orf31	s4	130.2103795704
C22orf31	s5	103.4508677544
C22orf43	s1	43.0372259795
C22orf43	s2	42.8402101644
C22orf43	s3	38.3203631622
C22orf43	s4	48.7856942187
C22orf43	s5	46.3494780257
C2CD2	s1	252.6255139356
C2CD2	s2	262.2027901142
C2CD2	s3	219.1872857002
C2CD2	s4	200.2955583356
C2CD2	s5	251.3221822415
C2CD2L	s1	164.2198902889
C2CD2L	s2	182.4184704607
C2CD2L	s3	209.7226424279
C2CD2L	s4	177.9845919039
C2CD2L	s5	235.4774876894
C2orf18	s1	239.8882912089
C2orf18	s2	229.2596808258
C2orf18	s3	234.7093839451
C2orf18	s4	260.7481302873
C2orf18	s5	266.842165309
C2orf24	s1	520.280957984
C2orf24	s2	492.540007303
C2orf24	s3	475.825018837
C2orf24	s4	478.149399642
C2orf24	s5	535.93896423
C2orf28	s1	2984.29569473
C2orf28	s2	3107.98079356
C2orf28	s3	2281.86744372
C2orf28	s4	2434.171450971
C2orf28	s5	1992.76227584
C2orf3	s1	296.369887927
C2orf3	s2	280.008647845
C2orf3	s3	224.618699331
C2orf3	s4	186.7194600884
C2orf3	s5	143.52073745
C2orf42	s1	467.326229989
C2orf42	s2	428.307299519
C2orf42	s3	437.503404246
C2orf42	s4	443.833664123
C2orf42	s5	414.091860843
C2orf43	s1	385.864968507
C2orf43	s2	360.3391580282
C2orf43	s3	278.358269452
C2orf43	s4	288.7670399502
C2orf43	s5	210.7459600764
C2orf44	s1	263.4682898922
C2orf44	s2	239.9079607382
C2orf44	s3	211.3741225966
C2orf44	s4	253.704919303
C2orf44	s5	193.4344185364
C2orf47	s1	666.395402036
C2orf47	s2	744.060782938
C2orf47	s3	756.326640507
C2orf47	s4	670.199671546
C2orf47	s5	731.226057667
C2orf49	s1	203.385545545
C2orf49	s2	232.545681354
C2orf49	s3	251.228501738
C2orf49	s4	192.40837931
C2orf49	s5	231.167736603
C2orf54	s1	126.189710984
C2orf54	s2	128.4103131615
C2orf54	s3	105.6097205576
C2orf54	s4	140.4345986716
C2orf54	s5	129.4779513162
C2orf56	s1	35.22949682738
C2orf56	s2	43.89405725576
C2orf56	s3	42.33641207
C2orf56	s4	28.33933099304
C2orf56	s5	43.01329328188
C2orf67	s1	68.6798496316
C2orf67	s2	88.8377882958
C2orf67	s3	76.4543533173
C2orf67	s4	81.4059061738
C2orf67	s5	94.3901692636
C2orf72	s1	51.8092321124
C2orf72	s2	50.9023590157
C2orf72	s3	40.6739397311
C2orf72	s4	62.8265996261
C2orf72	s5	53.3693858037
C2orf83	s1	52.2534838331
C2orf83	s2	59.1672105399
C2orf83	s3	36.8601768245
C2orf83	s4	61.4020837518
C2orf83	s5	52.09654121848
C3	s1	100.3485722864
C3	s2	101.3592735431
C3	s3	313.5563718369
C3	s4	80.0089821048
C3	s5	471.4905713997
C3AR1	s1	285.5756566302
C3AR1	s2	761.100214194
C3AR1	s3	950.737879926
C3AR1	s4	2058.5871924534
C3AR1	s5	2907.44333779
C3orf14	s1	242.58534278
C3orf14	s2	293.459687121
C3orf14	s3	303.105232355
C3orf14	s4	295.240992623
C3orf14	s5	426.049125004
C3orf18	s1	134.2260682937
C3orf18	s2	170.4151703228
C3orf18	s3	157.8468507299
C3orf18	s4	78.8993110448
C3orf18	s5	116.9130717232
C3orf27	s1	15.9235337332
C3orf27	s2	17.0632906273
C3orf27	s3	14.7403543149
C3orf27	s4	14.6965822825
C3orf27	s5	14.5191052992
C3orf32	s1	95.2741115916
C3orf32	s2	88.8461875994
C3orf32	s3	43.8681003454
C3orf32	s4	112.9763431711
C3orf32	s5	75.0182954927
C3orf36	s1	28.02486602127
C3orf36	s2	38.1219721186
C3orf36	s3	23.97894243253
C3orf36	s4	29.94058115346
C3orf36	s5	29.95194259778
C3orf37	s1	1209.746668312
C3orf37	s2	1240.169092121
C3orf37	s3	728.630836514
C3orf37	s4	1056.819264794
C3orf37	s5	731.652607701
C3orf52	s1	87.08055023837
C3orf52	s2	91.0979239679
C3orf52	s3	47.69088434623
C3orf52	s4	78.64223510429
C3orf52	s5	60.18900240813
C3orf63	s1	956.504662468
C3orf63	s2	835.741190418
C3orf63	s3	659.484383539
C3orf63	s4	825.046541823
C3orf63	s5	584.508062064
C3orf64	s1	96.1464545934
C3orf64	s2	107.739304179
C3orf64	s3	124.3588429698
C3orf64	s4	104.25300275167
C3orf64	s5	153.1711498454
C4BPA	s1	206.1916512474
C4BPA	s2	212.7186725058
C4BPA	s3	126.7949980694
C4BPA	s4	275.2112380413
C4BPA	s5	221.6887875183
C4BPB	s1	14.25404445917
C4BPB	s2	16.70859659032
C4BPB	s3	12.70383524085
C4BPB	s4	12.84288568694
C4BPB	s5	12.12484667372
C4orf19	s1	147.9683885687
C4orf19	s2	155.5436747384
C4orf19	s3	117.6519655115
C4orf19	s4	169.6117463946
C4orf19	s5	142.7119109577
C4orf27	s1	621.45924559
C4orf27	s2	616.360192025
C4orf27	s3	670.902884915
C4orf27	s4	442.121119773
C4orf27	s5	428.793956284
C4orf29	s1	215.3787400424
C4orf29	s2	200.4624379366
C4orf29	s3	213.4232624738
C4orf29	s4	223.6995434174
C4orf29	s5	209.6552085218
C4orf31	s1	238.5935081282
C4orf31	s2	210.404329847
C4orf31	s3	142.9892803406
C4orf31	s4	257.5795635392
C4orf31	s5	177.0868320022
C4orf41	s1	232.5266864456
C4orf41	s2	255.5889770846
C4orf41	s3	326.8361345848
C4orf41	s4	257.400007673
C4orf41	s5	327.6102619942
C4orf43	s1	113.900508632
C4orf43	s2	125.3656807446
C4orf43	s3	128.0643313162
C4orf43	s4	93.0738048321
C4orf43	s5	97.8328572173
C4orf6	s1	89.8968656809
C4orf6	s2	96.8811420674
C4orf6	s3	67.3037546836
C4orf6	s4	101.1218948125
C4orf6	s5	85.8545846044
C5	s1	109.1587277588
C5	s2	88.5223440421
C5	s3	84.5488796519
C5	s4	107.420610663
C5	s5	96.890708406
C5AR1	s1	184.8956725748
C5AR1	s2	397.7411838788
C5AR1	s3	1073.4284387273
C5AR1	s4	2667.4954214202
C5AR1	s5	3673.4423678111
C5AR2	s1	18.58037670158
C5AR2	s2	32.46652763816
C5AR2	s3	31.19267293524
C5AR2	s4	111.29433836257
C5AR2	s5	137.38459064957
C5orf13	s1	322.433823846
C5orf13	s2	296.513044806
C5orf13	s3	264.431318732
C5orf13	s4	344.340239746
C5orf13	s5	262.925750978
C5orf15	s1	974.628938943
C5orf15	s2	1213.792385426
C5orf15	s3	1319.92334636
C5orf15	s4	1117.12231525
C5orf15	s5	1573.354852718
C5orf28	s1	202.6885749241
C5orf28	s2	193.7723747322
C5orf28	s3	203.617752239
C5orf28	s4	179.4466579845
C5orf28	s5	168.2519440261
C5orf30	s1	307.0744823303
C5orf30	s2	273.2042350616
C5orf30	s3	210.0596135137
C5orf30	s4	364.3814789886
C5orf30	s5	271.4172996241
C5orf4	s1	255.1105188895
C5orf4	s2	247.96184687
C5orf4	s3	186.1996683805
C5orf4	s4	284.919781578
C5orf4	s5	252.0253948521
C5orf42	s1	23.18931352308
C5orf42	s2	21.71607225289
C5orf42	s3	18.74423922773
C5orf42	s4	17.50591621128
C5orf42	s5	14.14080508936
C5orf44	s1	112.2947176266
C5orf44	s2	111.6577786621
C5orf44	s3	126.2697979749
C5orf44	s4	115.1929126758
C5orf44	s5	123.7189341985
C5orf45	s1	342.7078254997
C5orf45	s2	330.1486800325
C5orf45	s3	177.4158264814
C5orf45	s4	229.1364800817
C5orf45	s5	119.3963058906
C5orf54	s1	26.71455061636
C5orf54	s2	29.00419849762
C5orf54	s3	46.09618055074
C5orf54	s4	32.44123597842
C5orf54	s5	56.1903455394
C6	s1	271.1865290616
C6	s2	238.084579555
C6	s3	119.88935728
C6	s4	249.3002512304
C6	s5	127.112395889
C6orf10	s1	20.95472906227
C6orf10	s2	22.96605522868
C6orf10	s3	16.5414258841
C6orf10	s4	19.13698731522
C6orf10	s5	16.07725240353
C6orf103	s1	65.11812022785
C6orf103	s2	70.8405620115
C6orf103	s3	48.01879478225
C6orf103	s4	66.8255419086
C6orf103	s5	54.97948359521
C6orf105	s1	1130.720577771
C6orf105	s2	1009.900227167
C6orf105	s3	595.200337264
C6orf105	s4	1070.370646054
C6orf105	s5	616.029060799
C6orf106	s1	421.738463857
C6orf106	s2	410.408100788
C6orf106	s3	376.982775577
C6orf106	s4	398.851849425
C6orf106	s5	387.220429701
C6orf108	s1	796.316656373
C6orf108	s2	862.7260185214
C6orf108	s3	533.133192354
C6orf108	s4	542.0066742434
C6orf108	s5	462.9750706728
C6orf120	s1	359.631862771
C6orf120	s2	433.922695137
C6orf120	s3	458.606936955
C6orf120	s4	432.834573727
C6orf120	s5	527.247922613
C6orf124	s1	69.8991348503
C6orf124	s2	48.83320258342
C6orf124	s3	46.44988887051
C6orf124	s4	80.13986471096
C6orf124	s5	59.44993703354
C6orf130	s1	562.656199053
C6orf130	s2	590.594074112
C6orf130	s3	582.469228636
C6orf130	s4	567.995488315
C6orf130	s5	597.49899921
C6orf145	s1	119.4754465964
C6orf145	s2	176.9994337932
C6orf145	s3	251.968563814
C6orf145	s4	215.2030511569
C6orf145	s5	507.1425367079
C6orf15	s1	35.4046723387
C6orf15	s2	38.567964373
C6orf15	s3	35.3451720084
C6orf15	s4	35.6849993718
C6orf15	s5	39.1029503381
C6orf162	s1	272.12290972
C6orf162	s2	271.310448876
C6orf162	s3	208.455376822
C6orf162	s4	256.555961317
C6orf162	s5	217.889395852
C6orf211	s1	263.611321897
C6orf211	s2	311.902557597
C6orf211	s3	464.38379783
C6orf211	s4	319.09665369
C6orf211	s5	528.552085815
C6orf25	s1	125.2291346754
C6orf25	s2	137.6076721312
C6orf25	s3	117.4914347574
C6orf25	s4	128.3944415513
C6orf25	s5	128.3024562247
C6orf26	s1	143.0712966868
C6orf26	s2	128.7016355845
C6orf26	s3	122.2410114459
C6orf26	s4	124.4082846807
C6orf26	s5	84.5250498015
C6orf27	s1	11.76518879026
C6orf27	s2	13.9106576298
C6orf27	s3	12.9898298567
C6orf27	s4	13.96865198623
C6orf27	s5	15.9322589854
C6orf35	s1	381.907217239
C6orf35	s2	347.515447944
C6orf35	s3	230.701667368
C6orf35	s4	378.15529584
C6orf35	s5	249.329952763
C6orf47	s1	407.010443585
C6orf47	s2	431.823860014
C6orf47	s3	399.793899398
C6orf47	s4	474.839160446
C6orf47	s5	495.123608644
C6orf48	s1	4479.74190194
C6orf48	s2	4219.83120616
C6orf48	s3	2159.63388116
C6orf48	s4	3004.757633582
C6orf48	s5	1517.36508744
C6orf62	s1	1642.279275559
C6orf62	s2	1573.406933175
C6orf62	s3	1212.745030019
C6orf62	s4	1844.57135834
C6orf62	s5	1553.446668848
C6orf64	s1	112.8977344795
C6orf64	s2	106.5495617309
C6orf64	s3	87.3203407251
C6orf64	s4	68.3453887261
C6orf64	s5	59.1430029907
C6orf97	s1	98.1416537032
C6orf97	s2	107.182963065
C6orf97	s3	85.9256736099
C6orf97	s4	116.3743832469
C6orf97	s5	127.6371251922
C7	s1	62.3746324248
C7	s2	54.8656654378
C7	s3	32.1553410868
C7	s4	57.5826112556
C7	s5	40.6288770728
C7orf10	s1	39.8564387008
C7orf10	s2	44.1059948886
C7orf10	s3	26.5224681048
C7orf10	s4	55.9957592731
C7orf10	s5	38.3399786092
C7orf16	s1	229.4691431076
C7orf16	s2	177.5869106895
C7orf16	s3	120.7091616672
C7orf16	s4	258.8148522292
C7orf16	s5	166.2674045068
C7orf23	s1	2278.30144382
C7orf23	s2	2189.06754581
C7orf23	s3	1019.836008079
C7orf23	s4	1616.826625614
C7orf23	s5	781.518846162
C7orf25	s1	106.2191373515
C7orf25	s2	115.2414632233
C7orf25	s3	127.2820312604
C7orf25	s4	138.8251963598
C7orf25	s5	161.3096430433
C7orf26	s1	630.585964801
C7orf26	s2	585.944449342
C7orf26	s3	605.223117947
C7orf26	s4	550.049879685
C7orf26	s5	567.876455251
C7orf42	s1	1718.49372554
C7orf42	s2	1689.46700896
C7orf42	s3	1366.3869072
C7orf42	s4	1654.20132293
C7orf42	s5	1471.4649095300001
C7orf43	s1	369.063553839
C7orf43	s2	473.614954903
C7orf43	s3	292.3029800883
C7orf43	s4	458.6471500409
C7orf43	s5	437.6941981455
C7orf44	s1	950.954402912
C7orf44	s2	950.34889625
C7orf44	s3	785.142675436
C7orf44	s4	868.248516062
C7orf44	s5	905.740786358
C7orf49	s1	802.142998788
C7orf49	s2	832.504774587
C7orf49	s3	661.032698808
C7orf49	s4	811.317165049
C7orf49	s5	748.941817158
C7orf54	s1	195.6447142456
C7orf54	s2	197.7605066607
C7orf54	s3	174.1636075223
C7orf54	s4	180.842549605
C7orf54	s5	151.5102829643
C7orf58	s1	370.695809416
C7orf58	s2	300.230849018
C7orf58	s3	195.269501551
C7orf58	s4	384.707573346
C7orf58	s5	242.169700547
C7orf63	s1	10.06627769288
C7orf63	s2	11.93141566261
C7orf63	s3	10.28648196397
C7orf63	s4	9.69931100105
C7orf63	s5	11.50041683494
C7orf64	s1	281.027634545
C7orf64	s2	245.329001557
C7orf64	s3	333.281181153
C7orf64	s4	227.851452196
C7orf64	s5	246.2896362
C7orf68	s1	760.150567485
C7orf68	s2	998.493041971
C7orf68	s3	677.248389911
C7orf68	s4	848.203589681
C7orf68	s5	844.195752231
C7orf69	s1	76.0321870865
C7orf69	s2	64.0912020007
C7orf69	s3	43.3614450581
C7orf69	s4	95.0443759357
C7orf69	s5	77.3615516874
C8A	s1	29.4202760937
C8A	s2	31.3553447313
C8A	s3	27.573626409
C8A	s4	27.6265353472
C8A	s5	28.2256048114
C8B	s1	200.7043505132
C8B	s2	189.808160302
C8B	s3	139.8246223197
C8B	s4	232.0543611497
C8B	s5	177.9711128337
C8G	s1	16.90418496057
C8G	s2	22.00465134338
C8G	s3	21.64464393593
C8G	s4	20.09570005056
C8G	s5	19.074040403
C8orf33	s1	229.934344104
C8orf33	s2	231.414151153
C8orf33	s3	217.30383881
C8orf33	s4	209.5319396119
C8orf33	s5	212.493089908
C8orf39	s1	5.25706493503
C8orf39	s2	5.62517914499
C8orf39	s3	5.83253960583
C8orf39	s4	5.16599057175
C8orf39	s5	5.89599652958
C8orf4	s1	6.68182031027
C8orf4	s2	7.18288626931
C8orf4	s3	5.44644303945
C8orf4	s4	11.20910780673
C8orf4	s5	10.95708373879
C8orf41	s1	354.781847342
C8orf41	s2	410.970876378
C8orf41	s3	365.872686753
C8orf41	s4	327.190310903
C8orf41	s5	334.030393692
C8orf44	s1	87.0164511793
C8orf44	s2	99.963457285
C8orf44	s3	94.2065700216
C8orf44	s4	82.510620367
C8orf44	s5	99.4918943455
C8orf55	s1	118.8523586762
C8orf55	s2	111.4706090327
C8orf55	s3	102.3497508581
C8orf55	s4	80.6029839058
C8orf55	s5	74.2417473362
C9orf114	s1	301.646769474
C9orf114	s2	309.464589575
C9orf114	s3	342.126219704
C9orf114	s4	206.306494268
C9orf114	s5	225.398508841
C9orf116	s1	20.5585180305
C9orf116	s2	20.7824278889
C9orf116	s3	18.5519028213
